PORT_NAME,CNTR_CODE3,LONGITUDE,LATITUDE,Port Name Lower,Main Port Name,Country Code,Latitude,Longitude,_merge,lon diff,lat diff,position diff,Country Code 3
AMBRIZ,AGO,13.1149,-7.848366,ambriz,,,,,left_only,-115.05176699999998,-4.165033,119.21679999999998,
AMELAND,NLD,5.61529541,53.44207764,ameland,,,,,left_only,-7.499604590000001,61.29044364,68.79004823,
AMFILOCHIA (AMFILOXIA),GRC,21.1640455,38.8600195,amfilochia (amfiloxia),,,,,left_only,15.54875009,-14.582058140000001,30.13080823,
AMHERSTBURG,CAN,-83.1075,42.097934,amherstburg,Amherstburg,Canada,42.1,-83.09999999999998,both,-104.2715455,3.2379145000000022,107.50946,CAN
AMIRABAD,IRN,53.31111,36.84111,amirabad,,,,,left_only,136.41861,-5.256824000000002,141.675434,
,GRL,-37.616666667,65.616666667,ammassalik,Ammassalik,Greenland,65.616666667,-37.616666667,right_only,-90.92777666699999,28.775556667000004,119.70333333399999,GRL
AMOLIANI (AMOLIANI),GRC,23.91666667,40.33333333,amoliani (amoliani),,,,,left_only,61.533333337,-25.283333337000002,86.816666674,
AMORGOS,GRC,25.8975695,36.8316385,amorgos,,,,,left_only,1.980902829999998,-3.5016948300000053,5.482597660000003,
AMPANOTOAMAIZINA,MDG,49.19992225,-18.70004469,ampanotoamaizina,,,,,left_only,23.29361122,-55.52493483,78.81854605,
AMPENAN,IDN,116.066667,-8.566667,ampenan,Ampenan,Indonesia,-8.566667,116.066667,both,66.86674475,10.133377689999998,77.00012244,IDN
AMRUM I.,DEU,8.38092041,54.63287353,amrum i.,,,,,left_only,-107.68574659,63.19954053,170.88528712,
AMSTERDAM,NLD,4.847057423,52.39838909,amsterdam,Amsterdam,Netherlands,52.366667,4.9,both,-3.533862987,-2.2344844399999957,5.768347426999996,NLD
AMUAY,VEN,-70.237,11.76943387,amuay,,,,,left_only,-75.08405742299999,-40.62895522,115.71301264299998,
ANACORTES,USA,-122.616667,48.516667,anacortes,Anacortes,United States,48.516667,-122.616667,both,-52.383334000000005,36.766667,89.150001,USA
ANADYR,RUS,177.5198975,64.7376709,anadyr,,,,,left_only,300.1365645,16.2210039,316.3575684,
ANAFI KYKLADES (ANAFI KIKLADON),GRC,25.7681065,36.351631,anafi kyklades (anafi kikladon),,,,,left_only,-151.75179100000003,-28.3860399,180.13783090000004,
ANAKITAINA,MDG,48.26671777,-21.51642499,anakitaina,,,,,left_only,22.49861127,-57.86805599,80.36666726,
ANAMUR,TUR,32.8577,36.05263387,anamur,,,,,left_only,-15.409017769999998,57.56905886,72.97807663,
ANAN,JPN,134.6883,33.929034,anan,,,,,left_only,101.8306,-2.1235998699999996,103.95419987,
ANAPA,RUS,37.316667,44.883333,anapa,Anapa,Russia,44.883333,37.316667,both,-97.371633,10.954298999999999,108.325932,RUS
ANCHORAGE,USA,-149.9,61.216667,anchorage,Anchorage,United States,61.216667,-149.9,both,-187.216667,16.333334,203.550001,USA
ANCONA,ITA,13.49808255,43.61583664,ancona,Ancona,Italy,43.629,13.494,both,163.39808255,-17.600830360000003,180.99891291,ITA
ANDALSNES,NOR,7.683333,62.566667,andalsnes,Andalsnes,Norway,62.568055556,7.677222222,both,-5.814749549999999,18.950830360000005,24.765579910000003,NOR
ANDENES,NOR,16.133333,69.333333,andenes,Andenes,Norway,69.328333333,16.127777778,both,8.45,6.766665999999994,15.216665999999993,NOR
ANDERNACH,DEU,7.427300833,50.44144818,andernach,,,,,left_only,-8.706032167,-18.891884819999994,27.597916986999994,
ANDERNOS-LES-BAINS,FRA,-1.112652563,44.74442881,andernos-les-bains,,,,,left_only,-8.539953396,-5.69701937,14.236972766,
ANDERSEN HARBOR,ATA,-62.933333,-64.316667,andersen harbor,Andersen Harbor,Antarctica,-64.316667,-62.933333,both,-61.820680437,-109.06109581,170.881776247,ATA
ANDOANY,MDG,48.3,-13.4,andoany,Andoany,Madagascar,-13.4,48.3,both,111.23333299999999,50.916667,162.14999999999998,MDG
ANDRANOKODITRA,MDG,49.25,-18.6,andranokoditra,,,,,left_only,0.9500000000000028,-5.200000000000001,6.150000000000004,
ANDRANOMAHITSY,MDG,48.45022877,-20.91668263,andranomahitsy,,,,,left_only,-0.7997712299999975,-2.316682629999999,3.1164538599999965,
ANDRES (ANDRES LGN TERMINAL),DOM,-69.633333,18.433333,andres (andres lgn terminal),,,,,left_only,-118.08356176999999,39.35001563,157.4335774,
ANDROKA,MDG,44.0651,-25.00846613,androka,,,,,left_only,113.698433,-43.44179913,157.14023213,
ANDROS,GRC,24.95,37.833333,andros,Andros,Greece,37.833333,24.95,both,-19.1151,62.84179913,81.95689913,GRC
ANDROS TOWN,BHS,-77.8025,24.711734,andros town,,,,,left_only,-102.7358,-13.126648500000002,115.8624485,
ANECHO,TGO,1.5851,6.216534,anecho,,,,,left_only,79.38759999999999,-18.4952,97.88279999999999,
ANEGADA,VGB,-64.38134631,18.72229657,anegada,,,,,left_only,-65.96644631,12.505762570000002,78.47220888,
ANELGAOHAT,VUT,169.774727,-20.248139,anelgaohat,,,,,left_only,234.15607331,-38.97043557,273.12650888,
ANEVORANTO,MDG,49.10826279,-18.95493642,anevoranto,,,,,left_only,-120.66646421000002,1.293202579999999,121.95966679000001,
ANEWAY BAY,PNG,155.5411,-6.193466132,aneway bay,,,,,left_only,106.43283721,12.761470287999998,119.194307498,
ANGAUR,PLW,134.1347046,6.90447998,angaur,,,,,left_only,-21.406395400000008,13.097946111999999,34.50434151200001,
ANGO-ANGO,COD,13.433355,-5.844061,ango-ango,,,,,left_only,-120.70134959999999,-12.74854098,133.44989058,
ANGOCHE,MOZ,39.9145,-16.24656613,angoche,,,,,left_only,26.481144999999998,-10.402505130000002,36.88365013,
ANGRA DO HEROISMO,PRT,-27.216667,38.65,angra do heroismo,Angra Do Heroismo,Portugal,38.65,-27.216667,both,-67.131167,54.89656613,122.02773313,PRT
ANGRA DOS REIS,BRA,-44.3089,-23.013766,angra dos reis,Angra Dos Reis,Brazil,-23.016667,-44.316667,both,-17.092233,-61.663765999999995,78.755999,BRA
ANHOLT,DNK,11.51669985,56.71670139,anholt,,,,,left_only,55.82559985,79.73046739,135.55606724,
ANKAREFO,MDG,49.32569109,-18.40813063,ankarefo,,,,,left_only,37.81880063,-75.12368619,112.94248682,
ANKINGCHENG,CHN,117.033333,30.516667,ankingcheng,Ankingcheng,China,30.516667,117.033333,both,67.70764191,48.92479763,116.63243954000001,CHN
ANKLAM,DEU,13.69348144,53.86010742,anklam,,,,,left_only,-103.33985156,23.343440419999997,126.68329197999999,
ANKORO,COD,26.950872,-6.746471,ankoro,,,,,left_only,13.257390560000001,-60.60657842,73.86396898,
ANNABA,DZA,7.7809,36.90793387,annaba,Annaba,Algeria,36.916667,7.766667,both,-19.169972,43.65440487,62.82437687,DZA
ANNAPOLIS,USA,-76.483333,38.983333,annapolis,Annapolis,United States,38.983333,-76.483333,both,-84.264233,2.075399130000001,86.33963213000001,USA
ANNAPOLIS ROYAL,CAN,-65.516667,44.75,annapolis royal,,,,,left_only,10.966666000000004,5.766666999999998,16.733333000000002,
ANNICET / NTANTU,COD,18.6146,-4.52802,annicet / ntantu,,,,,left_only,84.131267,-49.27802,133.409287,
ANQING,CHN,117.0393,30.49393387,anqing,,,,,left_only,98.4247,35.02195387,133.44665387,
ANSE DE MIQUELON,SPM,-56.366667,47.1,anse de miquelon,,,,,left_only,-173.405967,16.606066130000002,190.01203313000002,
ANSE TEMBLADORA,TTO,-61.583333,10.683333,anse tembladora,Anse Tembladora,Trinidad and Tobago,10.683333,-61.583333,both,-5.216666000000004,-36.416667000000004,41.63333300000001,TTO
ANSE-D'HAINAULT,HTI,-74.447479,18.486121,anse-d'hainault,,,,,left_only,-12.864145999999998,7.802788000000001,20.666933999999998,
ANTALAHA,MDG,50.28237429,-14.90110963,antalaha,,,,,left_only,124.72985329,-33.387230630000005,158.11708392,
ANTALYA,TUR,30.616667,36.833333,antalya,Antalya,Turkey,36.833333,30.616667,both,-19.66570729,51.734442630000004,71.40014992,TUR
ANTAN OIL TERMINAL,NGA,8.333333,4.216667,antan oil terminal,Antan Oil Terminal,Nigeria,4.216667,8.333333,both,-22.266667,-32.599999669999995,54.86666667,NGA
ANTENAL,HRV,13.5554247,45.3169922,antenal,,,,,left_only,5.223324699999999,41.108058332,46.331383032,
ANTIBES,FRA,7.126935773,43.58671852,antibes,Antibes,France,43.583333,7.133333,both,-6.428488927,-1.7302736800000034,8.158762607000003,FRA
ANTIKYRA (ANTIKIRA),GRC,22.6324865,38.378769,antikyra (antikira),,,,,left_only,15.505550727,-5.20794952,20.713500247,
ANTILLA,CUB,-75.74249,20.824115,antilla,Antilla,Cuba,20.833333,-75.733333,both,-98.3749765,-17.554654,115.9296305,CUB
ANTIOCH,USA,-121.8,38.016667,antioch,Antioch,United States,38.016667,-121.8,both,-46.05750999999999,17.192552,63.25006199999999,USA
ANTIPAROS (ANTIPAROS),GRC,25.04999953,36.99999965,antiparos (antiparos),,,,,left_only,146.84999953,-1.0166673499999987,147.86666688,
ANTIRIO (ANTIRIO),GRC,21.763687,38.33128,antirio (antirio),,,,,left_only,-3.28631253,1.3312803500000001,4.61759288,
ANTISRANANA,MDG,49.283333,-12.266667,antisranana,,,,,left_only,27.519645999999998,-50.597947,78.117593,
ANTOFAGASTA,CHL,-70.4037,-23.649566,antofagasta,Antofagasta,Chile,-23.65,-70.416667,both,-119.687033,-11.382899,131.069932,CHL
ANTONINA,BRA,-48.7021,-25.444066,antonina,,,,,left_only,21.7016,-1.7944999999999993,23.4961,
ANTSIRAMIHANANA,MDG,49.0,-19.2,antsiramihanana,,,,,left_only,97.7021,6.244066,103.946166,
ANTSIRANANA,MDG,49.28512916,-12.27508709,antsiranana,Antsiranana,Madagascar,-12.266667,49.283333,both,0.2851291599999968,6.92491291,7.2100420699999965,MDG
ANTSOHILY,MDG,47.97786067,-14.87936871,antsohily,,,,,left_only,-1.3072684899999985,-2.60428162,3.9115501099999985,
ANTSOHIM BONDRONA,MDG,48.833333,-13.083333,antsohim bondrona,Antsohim Bondrona,Madagascar,-13.083333,48.833333,both,0.8554723300000049,1.79603571,2.651508040000005,MDG
ANTWERP,BEL,4.33520961,51.27510894,antwerp,,,,,left_only,-44.49812339,64.35844194,108.85656533000001,
,BEL,4.4,51.216667,antwerpen,Antwerpen,Belgium,51.216667,4.4,right_only,0.10624263800000033,-0.08111077999999594,0.18735341799999627,BEL
ANYER LOR,IDN,105.916667,-6.05,anyer lor,Anyer Lor,Indonesia,-6.05,105.916667,both,101.516667,-57.266667,158.783334,IDN
ANZALI,IRN,49.467273,37.476595,anzali,,,,,left_only,-56.449394000000005,43.526595,99.975989,
ANZIO,ITA,12.63150839,41.44717058,anzio,,,,,left_only,-36.83576461,3.970575579999995,40.80634018999999,
AOKATA,JPN,129.066667,32.983333,aokata,Aokata,Japan,32.983333,129.066667,both,116.429667,-8.462666999999996,124.89233399999999,JPN
AOLA BAY,SLB,160.484594,-9.531439,aola bay,,,,,left_only,31.41792699999999,-42.514772,73.93269899999999,
AOMORI,JPN,140.7665,40.831334,aomori,,,,,left_only,-19.71809399999998,50.362773,70.08086699999998,
APALACHICOLA,USA,-84.983333,29.716667,apalachicola,Apalachicola,United States,29.716667,-84.983333,both,-225.73333300000002,-11.116666330000001,236.84999933,USA
APARRI,PHL,121.6507,18.35633387,aparri,Aparri,Philippines,18.366667,121.633333,both,206.63739022,-11.371166129999999,218.00855635,PHL
APIA,WSM,-171.7553,-13.82426613,apia,Apia,Samoa,-13.816667,-171.766667,both,-293.406,-32.1806,325.5866,WSM
APPINGEDAM,NLD,6.85,53.31666667,appingedam,,,,,left_only,178.6053,67.1409328,245.7462328,
APPLEDORE,GBR,-4.1996765,51.0516675,appledore,,,,,left_only,-11.0496765,-2.264999169999996,13.314675669999996,
APPLETON,USA,-88.4368,44.23683387,appleton,,,,,left_only,-84.23712350000001,-6.8148336300000025,91.05195713,
APRA,MNP,144.6797,13.44373387,apra,,,,,left_only,233.1165,-30.793099999999995,263.9096,
AQABA,JOR,34.998183,29.513744,aqaba,,,,,left_only,-109.66313290000001,16.08564341,125.74877631000001,
ARACAJU,BRA,-37.0531,-10.908066,aracaju,,,,,left_only,-72.05322207,-40.42417928,112.47740135000001,
ARATU,BRA,-38.4557,-12.780866,aratu,Aratu,Brazil,-12.783333,-38.5,both,-1.4025999999999996,-1.8727999999999998,3.2753999999999994,BRA
ARAXOS ('ARAXOS),GRC,21.38427734,38.21447754,araxos ('araxos),,,,,left_only,59.839977340000004,50.99534353999999,110.83532088,
ARAYA,VEN,-64.2826,10.63853387,araya,,,,,left_only,-85.66687734,-27.575943669999997,113.24282101,
ARBATAX,ITA,9.703516433,39.93635214,arbatax,Arbatax,Italy,39.933333,9.7,both,73.986116433,29.297818269999997,103.283934703,ITA
ARBOGA,SWE,15.8507,59.391734,arboga,,,,,left_only,6.147183566999999,19.455381860000003,25.602565427000002,
ARBROATH,GBR,-2.587216342,56.55301589,arbroath,,,,,left_only,-18.437916342,-2.838718110000002,21.276634452000003,
ARCACHON,FRA,-1.148036729,44.66011208,arcachon,,,,,left_only,1.439179613,-11.89290381,13.332083423,
ARDAL/ARDALSTANGEN (I SOGNEFJORDEN),NOR,7.699890137,61.23529053,ardal/ardalstangen (i sognefjorden),,,,,left_only,8.847926866,16.575178450000003,25.423105316000004,
ARDGLASS,GBR,-5.616667,54.266667,ardglass,Ardglass,United Kingdom,54.266667,-5.616667,both,-13.333334,-6.966666000000004,20.300000000000004,GBR
ARDJUNA OIL FIELD,IDN,107.716667,-5.883333,ardjuna oil field,Ardjuna Oil Field,Indonesia,-5.883333,107.716667,both,113.33333400000001,-60.15,173.483334,IDN
ARDRISHAIG,GBR,-5.450997,56.016462,ardrishaig,Ardrishaig,United Kingdom,56.016667,-5.45,both,-113.167664,61.899795,175.06745899999999,GBR
ARDROSSAN,GBR,-4.818044901,55.64203748,ardrossan,Ardrossan,Australia,-34.433333,137.916667,both,0.6329520989999997,-0.37442451999999804,1.0073766189999978,AUS
ARECIBO,PRI,-66.7277,18.47963387,arecibo,Arecibo,Puerto Rico,18.483333,-66.7,both,-61.909655099,-37.16240361,99.072058709,PRI
AREIA BRANCA,BRA,-37.1452,-4.982166,areia branca,,,,,left_only,29.582499999999996,-23.46179987,53.044299869999996,
ARENDAL,NOR,8.766667,58.466667,arendal,Arendal,Norway,58.453888889,8.776944444,both,45.911867,63.448833,109.36070000000001,NOR
ARENYS DE MAR,ESP,2.559402333,41.57754607,arenys de mar,,,,,left_only,-6.2072646670000005,-16.889120930000004,23.096385597000005,
ARGENTIA,CAN,-53.9344,47.323934,argentia,Argentia,Canada,47.3,-53.983333,both,-56.493802333,5.7463879300000045,62.240190263,CAN
ARGOSTOLI (ARGOSTOLI),GRC,20.48616537,38.16780134,argostoli (argostoli),,,,,left_only,74.42056536999999,-9.156132660000004,83.57669802999999,
ARGUINEGUIN,ESP,-15.681434,27.7586205,arguineguin,,,,,left_only,-36.16266016,-10.430164519999998,46.59282468,
ARHUS,DNK,10.22792957,56.15181158,arhus,Arhus,Denmark,56.15,10.216667,both,25.90936357,28.39319108,54.302554650000005,DNK
ARICA,CHL,-70.3283,-18.482466,arica,,,,,left_only,-80.55622957,-74.63427758,155.19050715,
ARICHAT,CAN,-61.0221,45.516934,arichat,,,,,left_only,9.306199999999997,63.999399999999994,73.3056,
ARKHANGELS'K,RUS,40.533333,64.533333,arkhangels'k,Arkhangels'k,Russia,64.529722222,40.521666667,both,101.54999966700001,19.016666332999996,120.566666,RUS
ARKITSA FTHIOTIDAS (ARKITSA FTHIOTIDAS),GRC,23.0329495,38.745323,arkitsa fthiotidas (arkitsa fthiotidas),,,,,left_only,-17.468332240000002,-25.81858081,43.28691305,
ARKLOW,IRL,-6.145641652,52.79629147,arklow,,,,,left_only,-29.178591152000003,14.05096847,43.229559622000004,
ARLES,FRA,4.633333333,43.68333333,arles,,,,,left_only,10.776227422000002,-9.090753409999998,19.866980832,
ARMAN,RUS,150.7717,59.561534,arman,,,,,left_only,146.138366667,15.878200669999998,162.01656733700003,
,CAN,-53.981065504,47.764799043,arnold's cove,Arnold's Cove,Canada,47.764799043,-53.981065504,right_only,-204.75276550400002,-11.796734957000005,216.54950046100004,CAN
ARO,DNK,9.730285645,55.26147461,aro,,,,,left_only,63.732229105,7.495085719999999,71.22731482500001,
AROROY,PHL,123.396421,12.51336,aroroy,,,,,left_only,113.66613535500001,-42.74811461,156.414249965,
AROSUND,DNK,9.71307373,55.26147461,arosund,,,,,left_only,-113.68334727,42.74811461,156.43146188,
ARRAN,GBR,-5.15007656,55.57828525,arran,,,,,left_only,-14.86315029,0.3168106399999999,15.17996093,
ARRECIFE,ESP,-13.533333,28.95,arrecife,Arrecife,Spain,28.95,-13.533333,both,-8.38325644,-26.62828525,35.01154169,ESP
ARROYO,PRI,-66.066667,17.966667,arroyo,Arroyo,Puerto Rico,17.966667,-66.066667,both,-52.532473689999996,-11.00145097,63.53392466,PRI
ARSKOGSSANDUR,ISL,-18.3510975,65.9420275,arskogssandur,,,,,left_only,47.715569499999994,47.975360499999994,95.69092999999998,
ARZANAH ISLAND,ARE,52.56408705,24.77980368,arzanah island,,,,,left_only,70.91518454999999,-41.162223819999994,112.07740836999999,
ARZEW,DZA,-0.3053,35.850734,arzew,Arzew,Algeria,35.85,-0.3,both,-52.86938705,11.070930320000002,63.94031737,DZA
AS SIDR,LBY,18.366667,30.633333,as sidr,As Sidr,Libya,30.633333,18.366667,both,18.616667,-5.183334000000002,23.800001,LBY
AS SUWAYS,EGY,32.55,29.966667,as suways,As Suways,Egypt,29.966667,32.55,both,14.183332999999998,-0.6666659999999993,14.849998999999997,EGY
ASALOUYEH,IRN,52.577577,27.510067,asalouyeh,,,,,left_only,20.027577,-2.4566000000000017,22.484177000000003,
ASAU,WSM,-172.6316025,-13.5033018,asau,,,,,left_only,-225.2091795,-41.013368799999995,266.22254829999997,
ASH SHARIQAH,ARE,55.366667,25.416667,ash shariqah,Ash Shariqah,United Arab Emirates,25.366666667,55.383333333,both,227.99826950000002,38.9199688,266.91823830000004,ARE
ASH SHIHR,YEM,49.608406,14.751742,ash shihr,,,,,left_only,-5.758260999999997,-10.664925,16.423185999999998,
ASH SHIHR OIL TERMINAL,YEM,49.5,14.733333,ash shihr oil terminal,Ash Shihr Oil Terminal,Yemen,14.7,49.483333333,both,-0.10840600000000222,-0.01840900000000012,0.12681500000000234,YEM
ASHDOD,ISR,34.65,31.816667,ashdod,Ashdod,Israel,31.816667,34.65,both,-14.850000000000001,17.083334,31.933334000000002,ISR
ASHKELON,ISR,34.55747339,31.68119082,ashkelon,,,,,left_only,-0.09252661000000018,-0.13547617999999773,0.2280027899999979,
ASHLAND,USA,-90.866667,46.6,ashland,Ashland,United States,46.6,-90.866667,both,-125.42414039,14.91880918,140.34294957,USA
ASHQELON,ISR,34.5,31.666667,ashqelon,Ashqelon,Israel,31.666667,34.5,both,125.366667,-14.933333000000001,140.3,ISR
ASHTABULA,USA,-80.8,41.9,ashtabula,Ashtabula,United States,41.9,-80.79999999999998,both,-115.3,10.233332999999998,125.533333,USA
ASHTART OIL TERMINAL,TUN,11.383333,34.283333,ashtart oil terminal,Ashtart Oil Terminal,Tunisia,34.283333,11.383333,both,92.183333,-7.616667,99.80000000000001,TUN
ASILAH,MAR,-6.034242,35.471244,asilah,,,,,left_only,-17.417575,1.1879109999999997,18.605486,
ASKER/SLEMMESTAD,NOR,10.49945921,59.78375059,asker/slemmestad,,,,,left_only,16.53370121,24.312506589999998,40.8462078,
ASKO,DNK,11.48327637,54.88470459,asko,,,,,left_only,0.983817160000001,-4.8990459999999985,5.882863159999999,
ASKVOLL,NOR,5.066101074,61.34729004,askvoll,,,,,left_only,-6.417175296000001,6.462585449999999,12.879760745999999,
ASNAESVAERKETS HAVN,DNK,11.08255216,55.66147411,asnaesvaerkets havn,,,,,left_only,6.016451086000001,-5.685815929999997,11.702267015999997,
ASPRA SPITIA,GRC,22.63333333,38.36666667,aspra spitia,,,,,left_only,11.550781169999999,-17.29480744,28.84558861,
ASPROPIRGOS,GRC,23.6,38.033333,aspropirgos,,,,,left_only,0.9666666700000022,-0.3333336700000018,1.300000340000004,
ASSAB,ERI,42.75,13.0,assab,Assab,Eritrea,13.0,42.75,both,19.16503885,-25.04081781,44.205856659999995,ERI
ASSENS,DNK,9.883333,55.266667,assens,Assens,Denmark,55.266667,9.883333,both,-32.866667,42.266667,75.13333399999999,DNK
ASSINIE,CIV,-3.2762,5.121534,assinie,,,,,left_only,-13.160770081999999,-50.14763267,63.308402752,
ASTAKOS,GRC,21.1,38.483333,astakos,Astakos,Greece,38.483333,21.1,both,24.3762,33.361799000000005,57.737999,GRC
ASTORIA,USA,-123.8449,46.18873387,astoria,Astoria,United States,46.2,-123.833333,both,-144.9449,7.655400540000002,152.60030053999998,USA
ASTYPALEA (ASTIPALAIA),GRC,26.3528385,36.5444605,astypalea (astipalaia),,,,,left_only,150.19773849999999,-9.64427337,159.84201187,
ASUNCION,PRY,-57.6465,-25.278466,asuncion,,,,,left_only,-83.99933850000001,-61.8229265,145.82226500000002,
,EGY,33.616667,28.233333,at tur,At Tur,Egypt,28.233333,33.616667,right_only,91.26316700000001,53.511798999999996,144.774966,EGY
ATAMI HARBOR,JPN,139.0746172,35.09361111,atami harbor,,,,,left_only,105.4579502,6.860278109999999,112.31822831,
ATICO,PER,-73.616196,-16.2296,atico,,,,,left_only,-212.6908132,-51.32321111,264.01402431,
ATIMONAN,PHL,121.9170134,14.00593452,atimonan,,,,,left_only,195.5332094,30.23553452,225.76874392000002,
ATLANTIC CITY,USA,-74.416667,39.366667,atlantic city,Atlantic City,United States,39.366667,-74.416667,both,-196.3336804,25.36073248,221.69441288,USA
ATRECO,USA,-93.8916,29.97883387,atreco,,,,,left_only,-19.474932999999993,-9.38783313,28.862766129999994,
ATSUMI,JPN,137.066667,34.666667,atsumi,Atsumi,Japan,34.666667,137.066667,both,230.95826699999998,4.687833129999998,235.64610012999998,JPN
ATTU,GRL,-53.733333,67.95,attu,Attu,Greenland,67.95,-53.733333,both,-190.8,33.283333000000006,224.083333,GRL
ATUONA,PYF,-139.033333,-9.816667,atuona,Atuona,French Polynesia,-9.816667,-139.033333,both,-85.3,-77.766667,163.066667,PYF
AU SABLE,USA,-83.316667,44.4,au sable,Au Sable,United States,44.4,-83.31666699999998,both,55.716666000000004,54.216667,109.933333,USA
AUCKLAND,NZL,174.7897,-36.865266,auckland,Auckland,New Zealand,-36.85,174.766667,both,258.106367,-81.265266,339.371633,NZL
AUGHINISH ISLAND,IRL,-9.061658268,52.63701905,aughinish island,,,,,left_only,-183.851358268,89.50228505,273.353643318,
AUGUSTA,ITA,15.19324967,37.22640617,augusta,Augusta,Italy,37.216667,15.233333,both,24.254907938000002,-15.410612880000002,39.665520818000005,ITA
AUGUSTENBORG,DNK,9.866667,54.95,augustenborg,Augustenborg,Denmark,54.95,9.866667,both,-5.3265826700000005,17.723593830000006,23.050176500000006,DNK
